172.20.0.1 - - [07/Aug/2024:13:51:06 +0000] "POST /api/signup?name=John&email=john@gmail.com&password=123123123123 HTTP/1.1" 404 5 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/App.vue?vue&type=style&index=0&scoped=7a7a37b1&lang.css HTTP/1.1" 200 1624 "http://0.0.0.0/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /@id/__x00__plugin-vue:export-helper HTTP/1.1" 200 1138 "http://0.0.0.0/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET / HTTP/1.1" 200 400 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/views/HomeView.vue HTTP/1.1" 200 2206 "http://0.0.0.0/src/router/index.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/HelloWorld.vue?vue&type=style&index=0&scoped=e17ea971&lang.css HTTP/1.1" 200 960 "http://0.0.0.0/src/components/HelloWorld.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/TheWelcome.vue HTTP/1.1" 200 18656 "http://0.0.0.0/src/views/HomeView.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/WelcomeItem.vue HTTP/1.1" 200 4159 "http://0.0.0.0/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/icons/IconDocumentation.vue HTTP/1.1" 200 4567 "http://0.0.0.0/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/icons/IconTooling.vue HTTP/1.1" 200 3773 "http://0.0.0.0/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/icons/IconEcosystem.vue HTTP/1.1" 200 6242 "http://0.0.0.0/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/icons/IconCommunity.vue HTTP/1.1" 200 4086 "http://0.0.0.0/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/icons/IconSupport.vue HTTP/1.1" 200 2282 "http://0.0.0.0/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/components/WelcomeItem.vue?vue&type=style&index=0&scoped=bd9b3c35&lang.css HTTP/1.1" 200 1953 "http://0.0.0.0/src/components/WelcomeItem.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:15 +0000] "GET /src/assets/logo.svg HTTP/1.1" 200 276 "http://0.0.0.0/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:16 +0000] "GET /favicon.ico HTTP/1.1" 200 4286 "http://0.0.0.0/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin HTTP/1.1" 200 418 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/main.js HTTP/1.1" 200 2095 "http://0.0.0.0/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/App.vue HTTP/1.1" 200 5388 "http://0.0.0.0/admin/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/router/index.js HTTP/1.1" 200 4428 "http://0.0.0.0/admin/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/HelloWorld.vue HTTP/1.1" 200 4199 "http://0.0.0.0/admin/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/assets/logo.svg?import HTTP/1.1" 200 394 "http://0.0.0.0/admin/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/App.vue?vue&type=style&index=0&scoped=7a7a37b1&lang.css HTTP/1.1" 200 1636 "http://0.0.0.0/admin/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/@id/__x00__plugin-vue:export-helper HTTP/1.1" 200 1138 "http://0.0.0.0/admin/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/views/HomeView.vue HTTP/1.1" 200 2230 "http://0.0.0.0/admin/src/router/index.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/HelloWorld.vue?vue&type=style&index=0&scoped=e17ea971&lang.css HTTP/1.1" 200 972 "http://0.0.0.0/admin/src/components/HelloWorld.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/TheWelcome.vue HTTP/1.1" 200 18710 "http://0.0.0.0/admin/src/views/HomeView.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/WelcomeItem.vue HTTP/1.1" 200 4184 "http://0.0.0.0/admin/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/icons/IconDocumentation.vue HTTP/1.1" 200 4585 "http://0.0.0.0/admin/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/icons/IconTooling.vue HTTP/1.1" 200 3791 "http://0.0.0.0/admin/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/icons/IconEcosystem.vue HTTP/1.1" 200 6260 "http://0.0.0.0/admin/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/icons/IconCommunity.vue HTTP/1.1" 200 4104 "http://0.0.0.0/admin/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/icons/IconSupport.vue HTTP/1.1" 200 2300 "http://0.0.0.0/admin/src/components/TheWelcome.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/src/components/WelcomeItem.vue?vue&type=style&index=0&scoped=bd9b3c35&lang.css HTTP/1.1" 200 1965 "http://0.0.0.0/admin/src/components/WelcomeItem.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/@vite/client HTTP/1.1" 200 137712 "http://0.0.0.0/admin" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/node_modules/vite/dist/client/env.mjs HTTP/1.1" 200 4457 "http://0.0.0.0/admin/@vite/client" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:25 +0000] "GET /admin/ HTTP/1.1" 200 418 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/src/assets/main.css HTTP/1.1" 200 3119 "http://0.0.0.0/admin/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/node_modules/.vite/deps/vue.js?v=9776c93f HTTP/1.1" 200 5262 "http://0.0.0.0/admin/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/node_modules/.vite/deps/pinia.js?v=6e181518 HTTP/1.1" 200 47693 "http://0.0.0.0/admin/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/node_modules/.vite/deps/vue-router.js?v=fb301656 HTTP/1.1" 200 94459 "http://0.0.0.0/admin/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/node_modules/.vite/deps/chunk-YFT6OQ5R.js?v=15e554c9 HTTP/1.1" 200 4643 "http://0.0.0.0/admin/node_modules/.vite/deps/pinia.js?v=6e181518" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/node_modules/.vite/deps/chunk-5K66ZFVY.js?v=15e554c9 HTTP/1.1" 200 341685 "http://0.0.0.0/admin/node_modules/.vite/deps/vue.js?v=9776c93f" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/src/assets/logo.svg HTTP/1.1" 200 276 "http://0.0.0.0/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:37:26 +0000] "GET /admin/favicon.ico HTTP/1.1" 200 4286 "http://0.0.0.0/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:38:18 +0000] "GET /api/public HTTP/1.1" 404 6622 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:38:44 +0000] "GET /api/public/signup HTTP/1.1" 405 246806 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Aug/2024:14:39:36 +0000] "POST /api/public/signup?name=John&email=john@gmail.com&password=123123123123 HTTP/1.1" 404 7624 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:10:16:04 +0000] "POST /api/public/signup?name=John&email=john@gmail.com&password=123123123123 HTTP/1.1" 422 146 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:10:16:46 +0000] "POST /api/public/signup?name=John&email=john@gmail.com&password=123123123123&password_confirmation=123123123123 HTTP/1.1" 500 13025 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:10:17:59 +0000] "POST /api/public/signup?name=John&email=john@gmail.com&password=123123123123&password_confirmation=123123123123 HTTP/1.1" 422 115 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:10:18:17 +0000] "POST /api/public/signup?name=John&email=john1@gmail.com&password=123123123123&password_confirmation=123123123123 HTTP/1.1" 500 16370 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:12:54:49 +0000] "POST /api/public/signup?name=John&email=john1@gmail.com&password=123123123123&password_confirmation=123123123123 HTTP/1.1" 201 223 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:12:55:05 +0000] "POST /api/login?email=user@gmail.com&password=123123123123 HTTP/1.1" 404 5 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:14:40:41 +0000] "POST /api/public/login?email=john1@gmail.com&password=123123123123 HTTP/1.1" 200 223 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:14:41:01 +0000] "POST /api/public/logout?email=john1@gmail.com&password=123123123123 HTTP/1.1" 500 8889 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:14:43:46 +0000] "POST /api/public/logout?email=john1@gmail.com&password=123123123123 HTTP/1.1" 500 8889 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:14:43:47 +0000] "POST /api/public/logout?email=john1@gmail.com&password=123123123123 HTTP/1.1" 500 8889 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:14:44:03 +0000] "POST /api/public/logout?email=john1@gmail.com&password=123123123123 HTTP/1.1" 401 41 "-" "PostmanRuntime/7.37.3"
172.20.0.1 - - [08/Aug/2024:14:45:35 +0000] "GET / HTTP/1.1" 200 400 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /src/main.js HTTP/1.1" 200 1957 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /@vite/client HTTP/1.1" 200 137548 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /src/App.vue HTTP/1.1" 200 5347 "http://localhost/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /src/router/index.js HTTP/1.1" 200 4329 "http://localhost/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /node_modules/.vite/deps/vue.js?v=8c57f04f HTTP/1.1" 200 5256 "http://localhost/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /node_modules/vite/dist/client/env.mjs HTTP/1.1" 200 4457 "http://localhost/@vite/client" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /node_modules/.vite/deps/pinia.js?v=8c57f04f HTTP/1.1" 200 47681 "http://localhost/src/main.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /src/assets/logo.svg?import HTTP/1.1" 200 364 "http://localhost/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /src/App.vue?vue&type=style&index=0&scoped=7a7a37b1&lang.css HTTP/1.1" 200 1624 "http://localhost/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /@id/__x00__plugin-vue:export-helper HTTP/1.1" 200 1138 "http://localhost/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /src/components/HelloWorld.vue HTTP/1.1" 200 4175 "http://localhost/src/App.vue" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
172.20.0.1 - - [08/Aug/2024:14:45:36 +0000] "GET /src/views/HomeView.vue HTTP/1.1" 200 2206 "http://localhost/src/router/index.js" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
